Object Name,Attribute Name
OpportunityLineItemSchedule,CreatedById
OpportunityLineItemSchedule,LastModifiedDate
OpportunityLineItemSchedule,LastModifiedById
OpportunityLineItemSchedule,SystemModstamp
OpportunityLineItemSchedule,Description
SBQQ__WebQuoteLine__c,Id
SBQQ__WebQuoteLine__c,IsDeleted
SBQQ__WebQuoteLine__c,Name
SBQQ__WebQuoteLine__c,CurrencyIsoCode
SBQQ__WebQuoteLine__c,CreatedDate
SBQQ__WebQuoteLine__c,CreatedById
SBQQ__WebQuoteLine__c,LastModifiedDate
SBQQ__WebQuoteLine__c,LastModifiedById
SBQQ__WebQuoteLine__c,SystemModstamp
fferpcore__SequenceCounter__Share,Id
fferpcore__SequenceCounter__Share,IsDeleted
fferpcore__SequenceCounter__Share,LastModifiedDate
fferpcore__SequenceCounter__Share,LastModifiedById
fferpcore__SequenceCounter__Share,ParentId
fferpcore__SequenceCounter__Share,UserOrGroupId
fferpcore__SequenceCounter__Share,AccessLevel
fferpcore__SequenceCounter__Share,RowCause
LeanData__Scheduled_Run_History__c,Id
LeanData__Scheduled_Run_History__c,IsDeleted
LeanData__Scheduled_Run_History__c,Name
LeanData__Scheduled_Run_History__c,CurrencyIsoCode
LeanData__Scheduled_Run_History__c,CreatedDate
LeanData__Scheduled_Run_History__c,CreatedById
LeanData__Scheduled_Run_History__c,LastModifiedDate
LeanData__Scheduled_Run_History__c,LastModifiedById
LeanData__Scheduled_Run_History__c,SystemModstamp
Vendor_Contact__History,Id
Vendor_Contact__History,IsDeleted
Vendor_Contact__History,CreatedDate
Vendor_Contact__History,CreatedById
Vendor_Contact__History,ParentId
Post_Comment__c,Id
Post_Comment__c,IsDeleted
Post_Comment__c,Name
Post_Comment__c,CurrencyIsoCode
Post_Comment__c,CreatedDate
Post_Comment__c,CreatedById
Post_Comment__c,LastModifiedDate
Post_Comment__c,LastModifiedById
Post_Comment__c,SystemModstamp
ActionLinkGroupTemplate,Id
ActionLinkGroupTemplate,IsDeleted
ActionLinkGroupTemplate,CreatedDate
ActionLinkGroupTemplate,CreatedById
ActionLinkGroupTemplate,LastModifiedDate
ActionLinkGroupTemplate,LastModifiedById
ActionLinkGroupTemplate,SystemModstamp
UserServicePresence,Id
UserServicePresence,IsDeleted
UserServicePresence,Name
UserServicePresence,CurrencyIsoCode
UserServicePresence,CreatedDate
UserServicePresence,CreatedById
UserServicePresence,LastModifiedDate
UserServicePresence,LastModifiedById
UserServicePresence,SystemModstamp
AuraDefinition,Id
AuraDefinition,IsDeleted
AuraDefinition,CreatedDate
AuraDefinition,CreatedById
AuraDefinition,LastModifiedDate
AuraDefinition,LastModifiedById
AuraDefinition,SystemModstamp
SBQQ__SummaryVariable__c,Id
SBQQ__SummaryVariable__c,IsDeleted
SBQQ__SummaryVariable__c,Name
SBQQ__SummaryVariable__c,CurrencyIsoCode
SBQQ__SummaryVariable__c,CreatedDate
SBQQ__SummaryVariable__c,CreatedById
SBQQ__SummaryVariable__c,LastModifiedDate
SBQQ__SummaryVariable__c,LastModifiedById
SBQQ__SummaryVariable__c,SystemModstamp
SBQQ__SummaryVariable__c,LastViewedDate
SBQQ__SummaryVariable__c,LastReferencedDate
ffrr__BatchTrackingControlLine__History,Id
ffrr__BatchTrackingControlLine__History,IsDeleted
ffrr__BatchTrackingControlLine__History,CreatedDate
ffrr__BatchTrackingControlLine__History,CreatedById
ffrr__BatchTrackingControlLine__History,ParentId
CaseArticle,Id
CaseArticle,IsDeleted
CaseArticle,CreatedDate
CaseArticle,CreatedById
CaseArticle,SystemModstamp
ServiceResourceFeed,Id
ServiceResourceFeed,IsDeleted
ServiceResourceFeed,CreatedDate
ServiceResourceFeed,CreatedById
ServiceResourceFeed,LastModifiedDate
ServiceResourceFeed,SystemModstamp
ServiceResourceFeed,ParentId
Zuora__SubscriptionChargeTierHistory__Share,Id
Zuora__SubscriptionChargeTierHistory__Share,IsDeleted
Zuora__SubscriptionChargeTierHistory__Share,LastModifiedDate
Zuora__SubscriptionChargeTierHistory__Share,LastModifiedById
Zuora__SubscriptionChargeTierHistory__Share,ParentId
Zuora__SubscriptionChargeTierHistory__Share,UserOrGroupId
Zuora__SubscriptionChargeTierHistory__Share,AccessLevel
Zuora__SubscriptionChargeTierHistory__Share,RowCause
dsfs__DocuSign_Status__c,Id
dsfs__DocuSign_Status__c,IsDeleted
dsfs__DocuSign_Status__c,Name
dsfs__DocuSign_Status__c,CurrencyIsoCode
dsfs__DocuSign_Status__c,CreatedDate
dsfs__DocuSign_Status__c,CreatedById
dsfs__DocuSign_Status__c,LastModifiedDate
dsfs__DocuSign_Status__c,LastModifiedById
dsfs__DocuSign_Status__c,SystemModstamp
dsfs__DocuSign_Status__c,LastViewedDate
dsfs__DocuSign_Status__c,LastReferencedDate
pse__Issue__History,Id
pse__Issue__History,IsDeleted
pse__Issue__History,CreatedDate
pse__Issue__History,CreatedById
pse__Issue__History,ParentId
fferpcore__TaxRate__History,Id
fferpcore__TaxRate__History,IsDeleted
fferpcore__TaxRate__History,CreatedDate
fferpcore__TaxRate__History,CreatedById
fferpcore__TaxRate__History,ParentId
Renewal_Self_Quoting__Share,Id
Renewal_Self_Quoting__Share,IsDeleted
Renewal_Self_Quoting__Share,LastModifiedDate
Renewal_Self_Quoting__Share,LastModifiedById
Renewal_Self_Quoting__Share,ParentId
Renewal_Self_Quoting__Share,UserOrGroupId
Renewal_Self_Quoting__Share,AccessLevel
Renewal_Self_Quoting__Share,RowCause
pse__Grp__History,Id
pse__Grp__History,IsDeleted
pse__Grp__History,CreatedDate
pse__Grp__History,CreatedById
pse__Grp__History,ParentId
SBQQ__QuoteLinePricingGuidance__History,Id
SBQQ__QuoteLinePricingGuidance__History,IsDeleted
SBQQ__QuoteLinePricingGuidance__History,CreatedDate
SBQQ__QuoteLinePricingGuidance__History,CreatedById
SBQQ__QuoteLinePricingGuidance__History,ParentId
LeanData__Marketing_Touch__History,Id
LeanData__Marketing_Touch__History,IsDeleted
LeanData__Marketing_Touch__History,CreatedDate
LeanData__Marketing_Touch__History,CreatedById
LeanData__Marketing_Touch__History,ParentId
pse__Est_Vs_Actuals_Settings__c,Id
pse__Est_Vs_Actuals_Settings__c,IsDeleted
pse__Est_Vs_Actuals_Settings__c,Name
pse__Est_Vs_Actuals_Settings__c,CurrencyIsoCode
pse__Est_Vs_Actuals_Settings__c,CreatedDate
pse__Est_Vs_Actuals_Settings__c,CreatedById
pse__Est_Vs_Actuals_Settings__c,LastModifiedDate
pse__Est_Vs_Actuals_Settings__c,LastModifiedById
pse__Est_Vs_Actuals_Settings__c,SystemModstamp
pse__VersionItem_ProjectDetail__c,Id
pse__VersionItem_ProjectDetail__c,IsDeleted
pse__VersionItem_ProjectDetail__c,Name
pse__VersionItem_ProjectDetail__c,CurrencyIsoCode
pse__VersionItem_ProjectDetail__c,CreatedDate
pse__VersionItem_ProjectDetail__c,CreatedById
pse__VersionItem_ProjectDetail__c,LastModifiedDate
pse__VersionItem_ProjectDetail__c,LastModifiedById
pse__VersionItem_ProjectDetail__c,SystemModstamp
ffrr__RecognitionView__c,Id
ffrr__RecognitionView__c,IsDeleted
ffrr__RecognitionView__c,Name
ffrr__RecognitionView__c,CurrencyIsoCode
ffrr__RecognitionView__c,CreatedDate
ffrr__RecognitionView__c,CreatedById
ffrr__RecognitionView__c,LastModifiedDate
ffrr__RecognitionView__c,LastModifiedById
ffrr__RecognitionView__c,SystemModstamp
ffrr__RecognitionView__c,LastViewedDate
ffrr__RecognitionView__c,LastReferencedDate
mkto_si__Best_Bets_View__c,Id
mkto_si__Best_Bets_View__c,IsDeleted
mkto_si__Best_Bets_View__c,Name
mkto_si__Best_Bets_View__c,CurrencyIsoCode
mkto_si__Best_Bets_View__c,CreatedDate
mkto_si__Best_Bets_View__c,CreatedById
mkto_si__Best_Bets_View__c,LastModifiedDate
mkto_si__Best_Bets_View__c,LastModifiedById
mkto_si__Best_Bets_View__c,SystemModstamp
pse__Task_Management_Settings__c,Id
pse__Task_Management_Settings__c,IsDeleted
pse__Task_Management_Settings__c,Name
pse__Task_Management_Settings__c,CurrencyIsoCode
pse__Task_Management_Settings__c,CreatedDate
pse__Task_Management_Settings__c,CreatedById
pse__Task_Management_Settings__c,LastModifiedDate
pse__Task_Management_Settings__c,LastModifiedById
pse__Task_Management_Settings__c,SystemModstamp
FeedComment,Id
FeedComment,IsDeleted
FeedComment,CreatedDate
FeedComment,CreatedById
FeedComment,SystemModstamp
FeedComment,ParentId
PartnerFundClaimFeed,Id
PartnerFundClaimFeed,IsDeleted
PartnerFundClaimFeed,CreatedDate
PartnerFundClaimFeed,CreatedById
PartnerFundClaimFeed,LastModifiedDate
PartnerFundClaimFeed,SystemModstamp
PartnerFundClaimFeed,ParentId
CspTrustedSite,Id
CspTrustedSite,IsDeleted
CspTrustedSite,CreatedDate
CspTrustedSite,CreatedById
CspTrustedSite,LastModifiedDate
CspTrustedSite,LastModifiedById
CspTrustedSite,SystemModstamp
CspTrustedSite,Description
pse__Forecast_Detail__c,Id
pse__Forecast_Detail__c,IsDeleted
pse__Forecast_Detail__c,Name
pse__Forecast_Detail__c,CurrencyIsoCode
pse__Forecast_Detail__c,CreatedDate
pse__Forecast_Detail__c,CreatedById
pse__Forecast_Detail__c,LastModifiedDate
pse__Forecast_Detail__c,LastModifiedById
pse__Forecast_Detail__c,SystemModstamp
Sales_Quote_Item__c,Id
Sales_Quote_Item__c,IsDeleted
Sales_Quote_Item__c,Name
Sales_Quote_Item__c,CurrencyIsoCode
Sales_Quote_Item__c,CreatedDate
Sales_Quote_Item__c,CreatedById
Sales_Quote_Item__c,LastModifiedDate
Sales_Quote_Item__c,LastModifiedById
Sales_Quote_Item__c,SystemModstamp
AsyncApexJob,Id
AsyncApexJob,CreatedDate
AsyncApexJob,CreatedById
KnowledgeArticleVersionHistory,Id
KnowledgeArticleVersionHistory,IsDeleted
KnowledgeArticleVersionHistory,CreatedDate
KnowledgeArticleVersionHistory,CreatedById
KnowledgeArticleVersionHistory,ParentId
ffrr__RecognitionYear__History,Id
ffrr__RecognitionYear__History,IsDeleted
ffrr__RecognitionYear__History,CreatedDate
ffrr__RecognitionYear__History,CreatedById
ffrr__RecognitionYear__History,ParentId
pse__Skill_Certification_Rating__History,Id
pse__Skill_Certification_Rating__History,IsDeleted
pse__Skill_Certification_Rating__History,CreatedDate
pse__Skill_Certification_Rating__History,CreatedById
pse__Skill_Certification_Rating__History,ParentId
CustomPermissionDependency,Id
CustomPermissionDependency,IsDeleted
CustomPermissionDependency,CreatedDate
CustomPermissionDependency,CreatedById
CustomPermissionDependency,LastModifiedDate
CustomPermissionDependency,LastModifiedById
CustomPermissionDependency,SystemModstamp
pse__Team_Membership__c,Id
pse__Team_Membership__c,IsDeleted
pse__Team_Membership__c,Name
pse__Team_Membership__c,CurrencyIsoCode
pse__Team_Membership__c,CreatedDate
pse__Team_Membership__c,CreatedById
pse__Team_Membership__c,LastModifiedDate
pse__Team_Membership__c,LastModifiedById
pse__Team_Membership__c,SystemModstamp
ChatterExtensionConfig,Id
ChatterExtensionConfig,IsDeleted
ChatterExtensionConfig,CreatedDate
ChatterExtensionConfig,CreatedById
ChatterExtensionConfig,LastModifiedDate
ChatterExtensionConfig,LastModifiedById
ChatterExtensionConfig,SystemModstamp
DSCORGPKG__FieldMapping__c,Id
DSCORGPKG__FieldMapping__c,IsDeleted
DSCORGPKG__FieldMapping__c,Name
DSCORGPKG__FieldMapping__c,CurrencyIsoCode
DSCORGPKG__FieldMapping__c,CreatedDate
DSCORGPKG__FieldMapping__c,CreatedById
DSCORGPKG__FieldMapping__c,LastModifiedDate
DSCORGPKG__FieldMapping__c,LastModifiedById
DSCORGPKG__FieldMapping__c,SystemModstamp
DOZISF__ZoomInfo__c,Id
DOZISF__ZoomInfo__c,IsDeleted
DOZISF__ZoomInfo__c,Name
DOZISF__ZoomInfo__c,CurrencyIsoCode
DOZISF__ZoomInfo__c,CreatedDate
DOZISF__ZoomInfo__c,CreatedById
DOZISF__ZoomInfo__c,LastModifiedDate
DOZISF__ZoomInfo__c,LastModifiedById
DOZISF__ZoomInfo__c,SystemModstamp
LiveChatButtonSkill,Id
LiveChatButtonSkill,IsDeleted
LiveChatButtonSkill,CreatedDate
LiveChatButtonSkill,CreatedById
LiveChatButtonSkill,LastModifiedDate
LiveChatButtonSkill,LastModifiedById
LiveChatButtonSkill,SystemModstamp
PermissionSetGroupComponent,Id
PermissionSetGroupComponent,IsDeleted
PermissionSetGroupComponent,CreatedDate
PermissionSetGroupComponent,CreatedById
PermissionSetGroupComponent,LastModifiedDate
PermissionSetGroupComponent,LastModifiedById
PermissionSetGroupComponent,SystemModstamp
LeadFeed,Id
LeadFeed,IsDeleted
LeadFeed,CreatedDate
LeadFeed,CreatedById
LeadFeed,LastModifiedDate
LeadFeed,SystemModstamp
LeadFeed,ParentId
Pipeline_Snapshot__c,Id
Pipeline_Snapshot__c,IsDeleted
Pipeline_Snapshot__c,Name
Pipeline_Snapshot__c,CurrencyIsoCode
Pipeline_Snapshot__c,CreatedDate
Pipeline_Snapshot__c,CreatedById
Pipeline_Snapshot__c,LastModifiedDate
Pipeline_Snapshot__c,LastModifiedById
Pipeline_Snapshot__c,SystemModstamp
SBQQ__FavoriteShare__c,Id
SBQQ__FavoriteShare__c,IsDeleted
SBQQ__FavoriteShare__c,Name
SBQQ__FavoriteShare__c,CurrencyIsoCode
SBQQ__FavoriteShare__c,CreatedDate
SBQQ__FavoriteShare__c,CreatedById
SBQQ__FavoriteShare__c,LastModifiedDate
SBQQ__FavoriteShare__c,LastModifiedById
SBQQ__FavoriteShare__c,SystemModstamp
pse__Forecast_Curve__c,Id
pse__Forecast_Curve__c,IsDeleted
pse__Forecast_Curve__c,Name
pse__Forecast_Curve__c,CurrencyIsoCode
pse__Forecast_Curve__c,CreatedDate
pse__Forecast_Curve__c,CreatedById
pse__Forecast_Curve__c,LastModifiedDate
pse__Forecast_Curve__c,LastModifiedById
pse__Forecast_Curve__c,SystemModstamp
pse__Forecast_Curve__c,LastViewedDate
pse__Forecast_Curve__c,LastReferencedDate
Credit_Memo_Template__Share,Id
Credit_Memo_Template__Share,IsDeleted
Credit_Memo_Template__Share,LastModifiedDate
Credit_Memo_Template__Share,LastModifiedById
Credit_Memo_Template__Share,ParentId
Credit_Memo_Template__Share,UserOrGroupId
Credit_Memo_Template__Share,AccessLevel
Credit_Memo_Template__Share,RowCause
pse__fflib_BatchProcess__c,Id
pse__fflib_BatchProcess__c,IsDeleted
pse__fflib_BatchProcess__c,Name
pse__fflib_BatchProcess__c,CurrencyIsoCode
pse__fflib_BatchProcess__c,CreatedDate
pse__fflib_BatchProcess__c,CreatedById
pse__fflib_BatchProcess__c,LastModifiedDate
pse__fflib_BatchProcess__c,LastModifiedById
pse__fflib_BatchProcess__c,SystemModstamp
JCFS__AutoSyncJob__c,Id
JCFS__AutoSyncJob__c,IsDeleted
JCFS__AutoSyncJob__c,Name
JCFS__AutoSyncJob__c,CurrencyIsoCode
JCFS__AutoSyncJob__c,CreatedDate
JCFS__AutoSyncJob__c,CreatedById
JCFS__AutoSyncJob__c,LastModifiedDate
JCFS__AutoSyncJob__c,LastModifiedById
JCFS__AutoSyncJob__c,SystemModstamp
JCFS__AutoSyncJob__c,LastViewedDate
JCFS__AutoSyncJob__c,LastReferencedDate
LeanData__LD_Partner__History,Id
LeanData__LD_Partner__History,IsDeleted
LeanData__LD_Partner__History,CreatedDate
LeanData__LD_Partner__History,CreatedById
LeanData__LD_Partner__History,ParentId
Zuora__CreditMemoPart__c,Id
Zuora__CreditMemoPart__c,IsDeleted
Zuora__CreditMemoPart__c,Name
Zuora__CreditMemoPart__c,CurrencyIsoCode
Zuora__CreditMemoPart__c,CreatedDate
Zuora__CreditMemoPart__c,CreatedById
Zuora__CreditMemoPart__c,LastModifiedDate
Zuora__CreditMemoPart__c,LastModifiedById
Zuora__CreditMemoPart__c,SystemModstamp
ffcmutil__ProcessLog__c,Id
ffcmutil__ProcessLog__c,IsDeleted
ffcmutil__ProcessLog__c,Name
ffcmutil__ProcessLog__c,CurrencyIsoCode
ffcmutil__ProcessLog__c,CreatedDate
ffcmutil__ProcessLog__c,CreatedById
ffcmutil__ProcessLog__c,LastModifiedDate
ffcmutil__ProcessLog__c,LastModifiedById
ffcmutil__ProcessLog__c,SystemModstamp
ffirule__IntegrationRuleButton__c,Id
ffirule__IntegrationRuleButton__c,IsDeleted
ffirule__IntegrationRuleButton__c,Name
ffirule__IntegrationRuleButton__c,CurrencyIsoCode
ffirule__IntegrationRuleButton__c,CreatedDate
ffirule__IntegrationRuleButton__c,CreatedById
ffirule__IntegrationRuleButton__c,LastModifiedDate
ffirule__IntegrationRuleButton__c,LastModifiedById
ffirule__IntegrationRuleButton__c,SystemModstamp
fferpcore__AccountExtension__c,Id
fferpcore__AccountExtension__c,IsDeleted
fferpcore__AccountExtension__c,Name
fferpcore__AccountExtension__c,CurrencyIsoCode
fferpcore__AccountExtension__c,CreatedDate
fferpcore__AccountExtension__c,CreatedById
fferpcore__AccountExtension__c,LastModifiedDate
fferpcore__AccountExtension__c,LastModifiedById
fferpcore__AccountExtension__c,SystemModstamp
fferpcore__AccountExtension__c,LastViewedDate
fferpcore__AccountExtension__c,LastReferencedDate
ServiceResourceSkillFeed,Id
ServiceResourceSkillFeed,IsDeleted
ServiceResourceSkillFeed,CreatedDate
ServiceResourceSkillFeed,CreatedById
ServiceResourceSkillFeed,LastModifiedDate
ServiceResourceSkillFeed,SystemModstamp
ServiceResourceSkillFeed,ParentId
NamespaceRegistryFeed,Id
NamespaceRegistryFeed,IsDeleted
NamespaceRegistryFeed,CreatedDate
NamespaceRegistryFeed,CreatedById
NamespaceRegistryFeed,LastModifiedDate
NamespaceRegistryFeed,SystemModstamp
NamespaceRegistryFeed,ParentId
ContentFolderLink,Id
ContentFolderLink,IsDeleted
DOZISF__ZoomInfo_Scoop__Share,Id
DOZISF__ZoomInfo_Scoop__Share,IsDeleted
DOZISF__ZoomInfo_Scoop__Share,LastModifiedDate
DOZISF__ZoomInfo_Scoop__Share,LastModifiedById
DOZISF__ZoomInfo_Scoop__Share,ParentId
DOZISF__ZoomInfo_Scoop__Share,UserOrGroupId
DOZISF__ZoomInfo_Scoop__Share,AccessLevel
DOZISF__ZoomInfo_Scoop__Share,RowCause
Project_Survey_NPS_T__c,Id
Project_Survey_NPS_T__c,IsDeleted
Project_Survey_NPS_T__c,Name
Project_Survey_NPS_T__c,CurrencyIsoCode
Project_Survey_NPS_T__c,CreatedDate
Project_Survey_NPS_T__c,CreatedById
Project_Survey_NPS_T__c,LastModifiedDate
Project_Survey_NPS_T__c,LastModifiedById
Project_Survey_NPS_T__c,SystemModstamp
Project_Survey_NPS_T__c,LastViewedDate
Project_Survey_NPS_T__c,LastReferencedDate
SBQQ__Subscription__Share,Id
SBQQ__Subscription__Share,IsDeleted
SBQQ__Subscription__Share,LastModifiedDate
SBQQ__Subscription__Share,LastModifiedById
SBQQ__Subscription__Share,ParentId
SBQQ__Subscription__Share,UserOrGroupId
SBQQ__Subscription__Share,AccessLevel
SBQQ__Subscription__Share,RowCause
VoiceCallRecordingShare,Id
VoiceCallRecordingShare,IsDeleted
VoiceCallRecordingShare,LastModifiedDate
VoiceCallRecordingShare,LastModifiedById
VoiceCallRecordingShare,ParentId
VoiceCallRecordingShare,UserOrGroupId
VoiceCallRecordingShare,AccessLevel
VoiceCallRecordingShare,RowCause
OmniSupervisorConfigProfile,Id
OmniSupervisorConfigProfile,IsDeleted
OmniSupervisorConfigProfile,CreatedDate
OmniSupervisorConfigProfile,CreatedById
OmniSupervisorConfigProfile,LastModifiedDate
OmniSupervisorConfigProfile,LastModifiedById
OmniSupervisorConfigProfile,SystemModstamp
ffrr__RecognitionViewTab__c,Id
ffrr__RecognitionViewTab__c,IsDeleted
ffrr__RecognitionViewTab__c,Name
ffrr__RecognitionViewTab__c,CurrencyIsoCode
ffrr__RecognitionViewTab__c,CreatedDate
ffrr__RecognitionViewTab__c,CreatedById
ffrr__RecognitionViewTab__c,LastModifiedDate
ffrr__RecognitionViewTab__c,LastModifiedById
ffrr__RecognitionViewTab__c,SystemModstamp
pse__Utilization_Engine__Share,Id
pse__Utilization_Engine__Share,IsDeleted
pse__Utilization_Engine__Share,LastModifiedDate
pse__Utilization_Engine__Share,LastModifiedById
pse__Utilization_Engine__Share,ParentId
pse__Utilization_Engine__Share,UserOrGroupId
pse__Utilization_Engine__Share,AccessLevel
pse__Utilization_Engine__Share,RowCause
UserAppInfo,Id
UserAppInfo,IsDeleted
UserAppInfo,CurrencyIsoCode
UserAppInfo,CreatedDate
UserAppInfo,CreatedById
UserAppInfo,LastModifiedDate
UserAppInfo,LastModifiedById
UserAppInfo,SystemModstamp
pse__Practice__c,Id
pse__Practice__c,IsDeleted
pse__Practice__c,Name
pse__Practice__c,CurrencyIsoCode
pse__Practice__c,CreatedDate
pse__Practice__c,CreatedById
pse__Practice__c,LastModifiedDate
pse__Practice__c,LastModifiedById
pse__Practice__c,SystemModstamp
pse__Practice__c,LastViewedDate
pse__Practice__c,LastReferencedDate
Invoice__c,Id
Invoice__c,IsDeleted
Invoice__c,Name
Invoice__c,CurrencyIsoCode
Invoice__c,CreatedDate
Invoice__c,CreatedById
Invoice__c,LastModifiedDate
Invoice__c,LastModifiedById
Invoice__c,SystemModstamp
Invoice__c,LastViewedDate
Invoice__c,LastReferencedDate
Invoice__History,Id
Invoice__History,IsDeleted
Invoice__History,CreatedDate
Invoice__History,CreatedById
Invoice__History,ParentId
pse__Search_Resources_Personal__c,Id
pse__Search_Resources_Personal__c,IsDeleted
pse__Search_Resources_Personal__c,Name
pse__Search_Resources_Personal__c,CurrencyIsoCode
pse__Search_Resources_Personal__c,CreatedDate
pse__Search_Resources_Personal__c,CreatedById
pse__Search_Resources_Personal__c,LastModifiedDate
pse__Search_Resources_Personal__c,LastModifiedById
pse__Search_Resources_Personal__c,SystemModstamp
Partner,Id
Partner,IsDeleted
Partner,CreatedDate
Partner,CreatedById
Partner,LastModifiedDate
Partner,LastModifiedById
Partner,SystemModstamp
LeanData__Routing_Deployment__Share,Id
LeanData__Routing_Deployment__Share,IsDeleted
LeanData__Routing_Deployment__Share,LastModifiedDate
LeanData__Routing_Deployment__Share,LastModifiedById
LeanData__Routing_Deployment__Share,ParentId
LeanData__Routing_Deployment__Share,UserOrGroupId
LeanData__Routing_Deployment__Share,AccessLevel
